id,company_name,ceo_name,biz_type,biz_number,address,address_detail,phone,biz_category,biz_item,latitude,longitude
e204cf29-4134-4e3f-b859-e726de8ef818,강정옥(수내동코리아나 312호),강정옥,개인,129-21-57207,경기도 성남시 분당구 황새울로258번길 32(수내동,"13595 경기도 성남시 분당구 황새울로258번길 32 312호(수내동, 코리아나빌딩)",070-8628-0226,부동산업,임대,37.3795517,127.1162582
27e386e9-c561-4f66-a25b-8a8013c38ecd,강정은 / 기업,강정은,개인,000-00-00000,인천광역시 미추홀구 석정로329번길 25(도화동,"22116 인천광역시 미추홀구 석정로329번길 25 나동 201호(도화동, 건우VIP맨션)",--,"협회 및 단체, 수리 및 기타 개인서비스","기타모집수당,채권회수수당",37.4685401,126.6710816
c30a444e-0cc3-432e-a582-174f9df4832c,강지은임대,강지은,개인,132-24-88314,경기 남양주시 오남읍 양지로대대울2길 40 다-2,472880 경기 남양주시 오남읍 양지로대대울2길 40 다-2,010-6253-1692,부동산업,점포(자기땅),37.6993016,127.183722
c23120bf-6372-4927-92f9-ecd4c89a054f,강형구외(로즈지하1층),강형구외,개인,135-13-90356,경기 성남 분당 야탑 382 3,463070 경기 성남 분당 야탑 382 3 지하1층,--,부동산,임대,37.4121235,127.1335866
8e466415-2211-47b4-a031-1c4acd277d0f,개러지 디,김경운,개인,599-16-01363,서울 양천구서로 57 (목동,"07983 서울 양천구 목동서로 57 (목동,현대파리지앙)",010-7177-5652,"사업시설 관리, 사업 지원 및 임대 서비스업",그 외 기타 분류 안된 사업 지원 서비스업,37.5360367,126.8745334
d8bd3967-6806-4184-8d2a-d2240409a01d,개인용달(김동연),김동연,개인,312-07-33330,충청남도 아산시 음봉면 연암율금로564번길 24,31414 충청남도 아산시 음봉면 연암율금로564번길 24,010-9483-6067,운수 및 창고업,용달 화물 자동차 운송업,36.8819204,127.0792154
24e590d2-8a27-4bf8-9765-b5ae43c48d99,거성시스템공조,장홍규,개인,106-09-43988,서울특별시구 둘레23길 5,04777 서울특별시 성동구 둘레23길 5 1층 (성수동2가),010-8620-1362,소매업(자동차제외),에어컨외,37.5354232,127.0585999
039892a1-53d4-4462-99b4-4b030838a8ff,거진성결교회,정현진,개인,227-82-60180,강원특별자치도 고성군 거진읍 거진리 148-51,219901 강원특별자치도 고성군 거진읍 거진리 148-51,--,,,38.4497086,128.4585272
25a69b8f-4466-4c69-8f05-5dd603035bfb,거진제일교회,이기환,개인,210-82-83055,강원특별자치도 고성군 거진읍 푸른고개길 42-4,24719 강원특별자치도 고성군 거진읍 푸른고개길 42-4 (거진제일교회),--,,,38.44491,128.4512737
719ba6aa-6d68-4f66-943c-e3afa6f6fe74,거진중앙교회,김혁,개인,227-82-07036,강원특별자치도 고성군 거진읍 거탄진로 82,24713 강원특별자치도 고성군 거진읍 거탄진로 82 (거진중앙교회),--,,,38.4423299,128.4536392
b98a6018-4396-472e-9b86-80d95fadd8e1,거창온누리교회,김택산,개인,303-82-74033,경상남도 거창군 거창읍 거열로1길 33,50128 경상남도 거창군 거창읍 거열로1길 33 (프로영수전문학원),--,,,35.6921682,127.9139393
e4614948-056e-400c-81d7-51f5f086adb0,건물주 이종세_수내,이종세,개인,129-32-81528,경기도 성남시 (수내동,"13601 경기도 성남시 101호 (수내동, 장터조합상가)",010-000-0000,부동산업 및 임대업,"비주거용 건물 임대업(점포, 자기땅)",37.3727376,127.1228562
9e1d7120-03b7-4f1a-86e1-4cfb1720609b,건물주 이종세_공동,김정옥,개인,878-01-01393,경기도 성남시 분당구 느티로69번길 11,13610 경기도 성남시 분당구 느티로69번길 11 (정자동),010-000-0000,부동산업 및 임대업,"비주거용 건물 임대업(점포, 자기땅)",37.3695941,127.1122305
90bb80ab-e86f-485f-b608-3b8f0340824f,건물주(김형복),김형복,개인,129-38-41756,경기도 성남시 수정구 복정로20번길 3,13119 경기도 성남시 수정구 복정로20번길 3 (복정동),010-5318-7881,부동산업,"비주거용 건물 임대업(점포, 자기땅)",37.45487749999999,127.127773
481b97ee-8bcc-473b-9364-f7d617b2475f,건물주(박청자),박청자,개인,219-07-00898,서울특별시 송파구 백제고분로18길 25,05578 서울특별시 송파구 백제고분로18길 25 (잠실동),010-6349-3439,부동산업,"비주거용 건물 임대업(점포, 자기땅)",37.5028355,127.084187
eb65c479-1171-4f2f-8bd4-5958c5b51d66,건물주(서현상가)-최정자,최정자,개인,129-07-83280,경기도 성남시 분당구 불정로420번길 20-1,13578 경기도 성남시 분당구 불정로420번길 20-1 (서현동),031-783-8877,부동산업,"비주거용 건물 임대업(점포, 자기땅)",37.3752709,127.1415788
df1df7a6-6007-4939-bf16-e00ddbbea00e,건오인테리어,김인권,개인,544-61-00438,인천광역시구 장승남로81번길 16 (만수동,"21593 인천광역시 남동구 장승남로81번길 16 5동 602호 (만수동, 진흥아파트)",--,건 설 업,"도배, 실내 장식 및 내장 목공사업",37.4442055,126.7420506
a24d3462-056d-43ca-85b3-c05f8564c5a2,검단명성교회,이일환,개인,137-82-69345,인천광역시 서구 완정로 31 (마전동,"22639 인천광역시 서구 완정로 31 603호 (마전동, 동아프라자)",--,,,37.5953957,126.6704919
9c1623e8-014b-4770-abe0-4d642641362e,검단목천교회,이희섭,개인,137-82-68685,인천광역시 서구 완정로65번길 5 (마전동,"22639 인천광역시 서구 완정로65번길 5 601호 (마전동, 한뫼프라자)",--,,,37.5966695,126.6676175
ccc1c794-8e69-4dce-86cc-493179fee9e0,검단우리교회,김남영,개인,137-82-70731,인천광역시 서구 완정로178번안길 1 (마전동,"22617 인천광역시 서구 완정로178번안길 1 (마전동, 검단우리교회)",032-563-5970,,,37.6032702,126.6577681
e6c311e0-e46b-420d-8b82-35b194a240bc,검암교회,이수규,개인,137-82-60719,인천광역시 서구 승학로506번길 22 (검암동,"22696 인천광역시 서구 승학로506번길 22 (검암동, 검암 감리교회)",--,,,37.56350219999999,126.6751297
ae73f324-06db-4d54-82c5-5cf9b1d4b609,게임팩토리 우면(김일중),김일중,개인,424-32-00089,서울특별시 서초구 바우뫼로 16 지하,06763 서울특별시 서초구 바우뫼로 16 지하 1층 (우면동),010-7795-9945,서비스,인터넷PC방,37.4696512,127.0249798
41ecc9fb-3a0f-41a6-b244-e9213a32d39c,겨자씨교회,김현일,개인,612-82-91557,경상남도 양산시 평산로 70,"50542 경상남도 양산시 평산로 70 2층, 3층 (평산동)",--,,,35.3821852,129.1474465
bf051845-151a-48a8-9947-67e855596509,겸필름,김록경,개인,448-18-00793,경상남도 진주시 진양호로527번길 4-1,52684 경상남도 진주시 진양호로527번길 4-1 3층 (대안동),010-7388-2156,정보통신업,일반 영화 및 비디오물 제작업,35.1932245,128.0832256
4146b373-51ef-4f07-b4ef-26432943ff40,경기도기독교연합회,고명진,개인,124-82-21592,경기도 수원시 권선구 동수원로146번길 46-13,16667 경기도 수원시 권선구 동수원로146번길 46-13 201호(곡반정동),010-3834-6923,,,37.24456869999999,127.0327687
ed13cc70-8974-4781-98f0-124ea106547c,경동나비엔 경기광주중앙점,김동일,개인,152-13-02255,경기도 광주시 담안길 15,12779 경기도 광주시 담안길 15 101호(장지동),010-6207-9267,도매 및 소매업,보일러,37.3861211,127.2401011
3971e517-bf3a-43c5-93d3-e46993f82299,경북신도청중앙교회,박광훈,개인,409-82-84799,경상북도시 풍천면 풍요3길 45,36759 경상북도 안동시 풍천면 풍요3길 45,--,,,36.576715,128.4967991
8ad20a7e-f3c5-4658-8ebc-dea52114e7cf,경서프라자702호(우기원),우기원,개인,830-67-00442,경기도 화성시 동탄순환대로 696,18466 경기도 화성시 동탄순환대로 696 7층 702호(영천동),--,부동산업,"비주거용 건물 임대업(점포, 자기땅)",37.2069684,127.1112704
a49c993d-9cb4-40ca-a62b-e36d7f9cb5d1,경희대 태권스쿨 태권도장,박인환,개인,113-93-40028,경기 김포시 태장로 823 405,"10091 경기 김포시 태장로 823 405,406,407,408호(장기동,자이에비뉴상가)",010-4020-6645,교육서비스업,태권도 및 무술 교육기관,37.6354312,126.6805645
5a82a547-e0d9-43d3-9cc6-fc0264bd3548,계남버거 구월점,강하나,개인,529-12-02763,인천광역시구 구월남로 216 (구월동,"21564 인천광역시 남동구 구월남로 216 (구월동, 가나프라자) 지하1층 B04호",010-8810-9943,숙박 및 음식점업,"피자, 햄버거, 샌드위치 및 유사 음식점업",37.4525257,126.7134379
1c7a8d1b-49a0-4a91-b202-ed8e55150463,고기원칙 탕정역점,배화민,개인,582-07-02324,충청남도 아산시 탕정면 한들물빛도시로 70 c동,"31465 충청남도 아산시 탕정면 한들물빛도시로 70 c동 101호, 102호 (한들물빛도시지웰시티센트럴푸르지오2단지)",010-2002-7693,숙박 및 음식점업,한식 일반 음식점업,36.7866435,127.0879414
524a1b9b-8676-4a49-bfb6-1d18fa79438c,고난받는이들과함께하는교회,진광수,개인,110-89-05364,서울특별시 서대문구 충정로11길 20,03735 서울특별시 서대문구 충정로11길 20 (충정로2가),--,,,37.5655787,126.965261
db85a47f-e606-407c-8c5b-4178559726c1,고등제일감리교회,문공희,개인,135-82-72747,경기도 수원시 팔달구 팔달로 54-1,16447 경기도 수원시 팔달구 팔달로 54-1 (고등동),--,,,37.2735826,127.0025001
0857d5de-661f-4182-8d21-afdcbae5a113,고모교회,노철옥,개인,143-82-61203,경기도 화성시 마도면 마도서길117번길 1,18544 경기도 화성시 마도면 마도서길117번길 1 (고모리감리교회),--,,,37.176771,126.7360359
5fa3c048-b3fa-435e-8e7f-39bc62ba57b0,고산중앙교회,김찬회,개인,402-82-78748,전북특별자치도 완주군 고산면 읍내3길 17-4,55311 전북특별자치도 완주군 고산면 읍내3길 17-4,--,,,35.9764457,127.2083385
7045c855-252f-4154-b3a5-e59786379f20,고산중앙교회,김현호,개인,402-82-78748,전북특별자치도 완주군 고산면 읍내1길 14-7,55311 전북특별자치도 완주군 고산면 읍내1길 14-7 (고산중앙교회),--,,,35.975918,127.2079971
63f48ec0-e8b7-4944-87fe-b7265e5d9962,고삼제일교회,김종민,개인,125-89-08460,경기도 안성시 고삼면길 22,17504 경기도 안성시 고삼면 사동길 22 (고삼제일교회),--,,,37.0923305,127.2715103
bb74728a-0ee5-47a7-9323-373c17ea42fb,고신총회세계선교회,남일우,개인,305-89-09648,대전광역시 대덕구 홍도로99번길 16 (중리동,"34429 대전광역시 대덕구 홍도로99번길 16 (중리동, 고신총회선교센터)",--,,,36.3554479,127.4264438
22009961-d9c2-42a1-928f-1ba3b8981927,고지성 /신한,고지성,개인,000-00-00000,제주특별자치도 서귀포시 남원읍 태흥중동로 24 .,63617 제주특별자치도 서귀포시 남원읍 태흥중동로 24 .,--,"협회 및 단체, 수리 및 기타 개인서비스",기타자영업,33.2851286,126.7345072
4db67f10-5a8c-4063-87b8-66cb270f2aaf,고철수,고철수,개인,000-00-00001,경기도 성남시 수정구 복정로72번길 10 B03호,13118 경기도 성남시 수정구 복정로72번길 10 B03호(복정동),010-7727-2389,,,37.4587518,127.1270956
a827c98e-3043-4a76-9a30-e4f3e1fc9cad,곡성동부교회,최하종,개인,408-82-13516,전라남도 곡성군 곡성읍 곡고로 245,57525 전라남도 곡성군 곡성읍 곡고로 245,--,,,35.2932919,127.3222653
825fcc5d-8a58-4d13-a6c6-01b19ca2d9ea,곤지암농약사,박승기,개인,126-03-86771,경기도 광주시 곤지암읍 곤지암로 39,12804 경기도 광주시 곤지암읍 곤지암로 39 1층,031-769-2243,소매,종자 농약 비료 농자재,37.3494816,127.3422117
f50b1f45-cc6d-4927-ad2d-42ec9f754a73,골드캐슬,송상분,개인,112-01-51871,서울특별시 관악구 남부순환로220길 32,08787 서울특별시 관악구 남부순환로220길 32 (봉천동),02-889-5578,부동산업,주거용 건물 임대업,37.47990830000001,126.9514532
0c2e5c73-235f-4c77-ba54-f0611ab987f1,골드캐슬 빌딩,송상분,개인,240-21-02071,서울특별시 관악구 남부순환로220길 32.3층,08787 서울특별시 관악구 남부순환로220길 32 (봉천동) 2층.3층,--,부동산업,"비주거용 건물 임대업(점포, 자기땅)",37.4797632,126.9516016
fee76c05-c65b-499f-aa8e-5f2b5cba5e7d,골마스터 피팅,서민식,개인,732-53-00613,서울특별시 강남구 선릉로 639(논현동,"06100 서울특별시 강남구 선릉로 639 1층(논현동, 태원빌딩)",010-3701-4828,도매 및 소매업,운동 및 경기용품 소매업,37.5136787,127.0317124
e3e141aa-1288-46aa-9ed6-660df4082f55,곰북스서점,홍연숙,개인,541-90-01554,서울특별시 동작구 양녕로 186,07037 서울특별시 동작구 양녕로 186 지하1층 (상도동),010-5014-3320,소매,서적,37.4978824,126.9436038
77410780-8163-42a1-8327-178c451652dc,곰티태양광발전소,임승빈,개인,303-22-20310,전북특별자치도 완주군 상관면 의암리 427,55358 전북특별자치도 완주군 상관면 의암리 427,010-8653-7592,"전기, 가스, 증기 및 공기 조절 공급업",태양력 발전업,35.7930762,127.2374221
5bcef5d9-7454-4578-ae6b-f5214ef48b4c,곱창가,장명학,개인,315-12-63268,경기도 수원시 팔달구 매산로 17-6,16455 경기도 수원시 팔달구 매산로 17-6 1동 1층(매산로1가),010-6818-0814,음식점업,한식,37.2677497,127.0034996
41ae63c1-23da-4f87-a2d5-7fefd1c9d9e4,공도교회,오명동,개인,125-89-01491,경기도 안성시 공도읍 승두길 60-1,17562 경기도 안성시 공도읍 승두길 60-1 (공도교회),--,,,36.999831,127.1732923
c2cecd9a-3d03-4146-8795-fdbb463e841a,공도교회,이대희,개인,205-82-64982,경기도 안성시 공도읍 승두3길 30,17562 경기도 안성시 공도읍 승두3길 30 (공도장로교회),--,,,36.995984,127.1683373
0e44941a-0f42-4420-877f-263ef188a7d6,공도제일감리교회,권성은,개인,125-89-05992,경기도 안성시 공도읍 용머리길 9-14,17551 경기도 안성시 공도읍 용머리길 9-14 (공도제일감리교회),--,,,37.0007387,127.1627503
f201bc95-53e2-46cd-9354-29e5330de7ee,공릉교회,박우석,개인,206-82-77710,서울특별시 노원구 섬밭로 54 (공릉동,"01856 서울특별시 노원구 섬밭로 54 (공릉동, 동덕빌딩)",--,,,37.6217767,127.071879
a78a66b0-def9-4ec9-ba43-a62ba233e8fe,공진냉동ENG,유윤종,개인,129-30-44887,경기도 성남시 중원구 광명로256번길 45-13,13251 경기도 성남시 중원구 광명로256번길 45-13 1층 (중앙동),010-8990-2516,서비스,"에어컨,냉난방설치",37.4408375,127.1574868
17933922-b9ab-4efe-bd64-4e784d6955e5,과천영광교회,우진성,개인,138-82-70296,경기도 과천시 별양로 66-10,13834 경기도 과천시 별양로 66-10 (별양동),--,,,37.4243015,126.9942258
5c98bf4b-412b-4216-a5ef-dc38ceb3caf6,광남인테리어,김은식,개인,369-49-00951,경기도 광주시 광남안로 58,12783 경기도 광주시 광남안로 58 2층 (태전동),010-5327-0648,서비스업,목수,37.390113,127.2190189
450fd088-137c-4264-ab62-8b3601cd7289,광명교회,윤정상,개인,403-82-65417,전북특별자치도 익산시 여산면 북성길 57,54520 전북특별자치도 익산시 여산면 북성길 57 (광명교회),--,,,36.0626061,127.0681946
691d1262-f21b-471f-bb12-7a7c2d2e8391,광명교회,신대호,개인,105-82-79244,인천광역시 서구 가석로 268-1 (석남동,"22802 인천광역시 서구 가석로 268-1 (석남동, 광명교회)",--,,,37.5085704,126.676759
9f88a560-ca52-42f7-9281-f7bbbfd14f05,광민교회,박승호,개인,215-89-03507,서울특별시 송파구 오금로27길 4,05645 서울특별시 송파구 오금로27길 4 (방이동),--,,,37.5067721,127.1204501
6b6b937b-d3f3-426c-b7e2-1f44736c0d3b,광산교회,정철오,개인,410-82-61457,광주광역시 광산구 첨단중앙로124번길 5-14,62276 광주광역시 광산구 첨단중앙로124번길 5-14 (월계동),--,,,35.2168346,126.8435822
84e46983-5b3d-4e47-910c-27b900697f44,광성교회,정성영,개인,135-82-69335,경기도 용인시 기흥구 관곡로77번길 3-12 (구갈동,"16963 경기도 용인시 기흥구 관곡로77번길 3-12 (구갈동, 구갈중앙프라자)",--,,,37.2821957,127.1146997
86f06e83-2c11-429f-8632-71551e57c68b,광성교회,양문승,개인,402-82-82960,전북특별자치도 전주시 완산구 솟대2길 19,55091 전북특별자치도 전주시 완산구 솟대2길 19 (삼천동1가),--,,,35.7948337,127.1240074
e219ce71-83ab-4a49-a82f-9608ab11e8a2,광암,이장범,개인,239-50-00694,경기도 용인시 수지구 고기로377번길 17,16801 경기도 용인시 수지구 고기로377번길 17 (고기동),010-5377-1701,부동산업,"비주거용 건물 임대업(점포, 자기땅)",37.3577749,127.0661354
f843c51a-e0fa-4c59-86ef-df019a9196c9,광암교회,박주일,개인,110-82-63744,서울특별시 은평구 가좌로7라길 43 (응암동,"03483 서울특별시 은평구 가좌로7라길 43 (응암동, 광암교회)",--,,,37.5834895,126.9174426
06843b82-68e0-4f5a-b609-f15e79d681cf,광야의교회,임창진,개인,215-82-72174,경기도 하남시 위례학암로14번길 11 701,"13010 경기도 하남시 위례학암로14번길 11 7층 701, 702, 703호 (학암동)",--,,,37.4874355,127.1571754
4cfa8f31-1958-47ed-a82f-4c284f0d3761,광주반석교회,이혁창,개인,409-82-61419,광주광역시 북구 대천로157번길 33 (문흥동,"61125 광주광역시 북구 대천로157번길 33 (문흥동, 광주반석교회)",--,,,35.1893075,126.9206651
6cf0e7bb-640d-45cd-8528-cf232ee4f801,광진빌딩,박경필외 4,개인,129-26-11109,서울특별시 강남구 언주로113길 8,06108 서울특별시 강남구 언주로113길 8 (논현동),02-593-5958,부동산,임대,37.5095778,127.0366523
151a8c2d-71b3-47e9-b72a-82d73b3d1636,광진빌딩(이왕돈),이왕돈,개인,129-26-11109,서울특별시 서초구 서초중앙로 200 (서초동,"서울특별시 서초구 서초중앙로 200 16동 108호 (서초동, 삼풍아파트)",010-3711-5957,부동산업,점포(자기땅),37.4985436,127.0156133
f5bb8c51-cfe2-49d5-82ad-34717c744151,구로하사랑교회,고재구,개인,113-89-03157,서울특별시 구로구 고척로3길 5-10,08254 서울특별시 구로구 고척로3길 5-10 (오류동),--,,,37.4958337,126.8398912
b54eb8aa-b7d2-47f3-924e-c9c1045f2f26,구룡1태양광발전소(유운성),유운성,개인,675-68-00594,전북특별자치도 진안군 상전면 구룡리 38,567812 전북특별자치도 진안군 상전면 구룡리 38,010-2297-9812,"전기, 가스, 증기 및 공기 조절 공급업",태양력 발전업,35.8870372,127.5237618
52d2afda-2e3e-4253-a874-49bf7b3bba4e,구룡3태양광발전소(박병주),박병주,개인,603-37-61383,전라북도 진안군 상전면 구룡리 38-2,"567812 전라북도 진안군 상전면 구룡리 38-2, 39",010-8643-4623,"전기, 가스, 증기 및 공기 조절 공급업",태양력 발전업,35.8868163,127.5236333
10a7d169-512c-434a-8c2a-81833ff7ed92,구미교회,김대동,개인,129-82-62701,경기도 성남시 분당구 성남대로144번길 23,13627 경기도 성남시 분당구 성남대로144번길 23 (구미동),--,,,37.348932,127.1117499
83a3bba8-168c-49d6-94b6-297211a04ad1,구성남포교회,박동준,개인,135-80-03945,경기도 용인시 기흥구 연원로 51 (보정동,"16908 경기도 용인시 기흥구 연원로 51 (보정동, 연원마을성원상떼빌아파트)",--,,,37.3038221,127.1099052
389a6dca-28d9-491d-93d8-027a4259cc69,구월de 부다페스타,노은채,개인,120-12-63826,인천구대로765번길 39 (구월동,"21556 인천 남동구 남동대로765번길 39 6층 601호 (구월동,대진빌딩)",010-2644-8081,부동산업,비주거용 건물 임대업(공유오피스 전대),37.4506495,126.7053889
cda1f34a-8ca5-4e4b-aa0f-1509dd10652c,구정옥,구정옥,개인,000-00-00000,경기도 광주시 곤지암읍 평촌길 171703호,12800 경기도 광주시 곤지암읍 평촌길 17 104동1703호 (현진에버빌아파트),--,,,37.3562789,127.3227489
96670555-da38-4510-acb1-5b29a970455f,구치감리교회,황선필,개인,206-82-79964,충청남도 보령시 오천면 원산도3길 31-12,33411 충청남도 보령시 오천면 원산도3길 31-12,--,,,36.369224,126.4208894
86d9cb6b-d3b4-416e-803a-242fd67036ed,국가대표 컴퍼니,장바울,개인,545-31-01831,대전광역시 서구 대덕대로 150(갈마동,"35265 대전광역시 서구 대덕대로 150 112동 908호(갈마동, 큰마을아파트)",010-4414-3972,서비스업,"음향이벤트,음향설비,행사기획,이벤트행사",36.3446889,127.3768706
e7cc3e9e-1fba-42a3-b68c-b40744aab665,국가대표 탑태권도장,안재상,개인,169-98-01644,경기 고양시 덕양구 대덕산2길 23,10543 경기 고양시 덕양구 대덕산2길 23 1층,010-9227-1354,교육서비스업,태권도 및 무술 교육기관,37.5866692,126.8638135
67d6d62a-3c11-4e39-9346-10d7f403fd57,국가대표 태권도스쿨 태권도장,김향,개인,150-93-02213,서울 성북구 한천로99길 45,02760 서울 성북구 한천로99길 45 2층 202호,010-5650-6921,교육서비스업,태권도 및 무술 교육기관,37.6204299,127.0498719
d56dee0e-0487-4b56-a041-c35e34c80ff5,국가대표복싱센터,구교성,개인,719-94-01873,대전광역시 서구 둔산남로105번길 34,35241 대전광역시 서구 둔산남로105번길 34 4층 (둔산동),010-6651-9593,교육서비스업,태권도 및 무술 교육기관,36.3506038,127.3894879
99566f91-92b6-46ba-80a9-00a4df4695da,국도유리,김창규,개인,405-24-00064,서울특별시 송파구 석촌호수로12길 1-11 (잠실동,"138862 서울특별시 송파구 석촌호수로12길 1-11 (잠실동, 상호빌딩)",010-5390-0688,도매 및 소매업,"유리샤시, 기타건축자재",37.5088269,127.0863867
886d29c7-d368-4647-9d65-7933f0b4366c,국수회관,장은영,개인,343-25-01855,경상북도 구미시 신시로 80,39287 경상북도 구미시 신시로 80 1층(송정동),010-8794-7778,숙박 및 음식점업,한식 일반 음식점업,36.1150297,128.3396356
6a7fb263-3ab1-460f-9b4b-1ac5c9575dc4,국은희 / 아주,국은희,개인,000-00-00000,인천광역시구 구월로372번길 14-11 (만수동,"21539 인천광역시 남동구 구월로372번길 14-11 102호 (만수동, 정도빌라)",010-7338-9751,부동산업,주거용 건물 임대업,37.4541621,126.7313009
9c7723ad-e99d-4758-9464-c4cbe0aa47cf,국제아프리카내지선교회,이진우,개인,117-82-64161,경기도 성남시 분당구 성남대로916번길 20 (야탑동,"13506 경기도 성남시 분당구 성남대로916번길 20 501호 (야탑동, 노블리치1오피스텔)",--,,,37.4101532,127.1297694
867f00a1-1baf-480c-9c91-fa69eea6641e,군산아구찜,박예자,개인,129-33-86985,경기 성남시 분당구 야탑로111번길 5-1 (야탑동,"13505 경기 성남시 분당구 야탑로111번길 5-1 (야탑동, 1층)",010-6211-5337,음식,한식,37.4100188,127.1309617
f3d8acf3-b5eb-4ff1-8d90-f6b825b6b75b,군산중앙교회,박정동,개인,401-82-05505,전북특별자치도 군산시 번영로 330 (사정동,"54070 전북특별자치도 군산시 번영로 330 (사정동, 중앙교회)",--,,,35.9596405,126.7428882
33123e73-f763-43c5-bfad-294be22cd3c0,군산지평선교회,장훈,개인,401-82-60056,전북특별자치도 군산시 나운동 837-5,573350 전북특별자치도 군산시 나운동 837-5,--,,,35.9653639,126.6950831
3ec1169d-1f78-4035-a466-97a402e869ac,군위성결교회,허병국,개인,508-82-05072,대구광역시 군위군 군위읍 동서4길 6,39019 대구광역시 군위군 군위읍 동서4길 6 (군위성결교회),--,,,36.2355108,128.5683566
da4d5b44-aacf-4bfe-979f-d893cc3ef5b2,굿케어군자요양보호사교육원,김수영,개인,345-97-01372,서울특별시 광진구 군자로 75(군자동,"05002 서울특별시 광진구 군자로 75 2층(군자동, 지장빌딩)",010-7511-1401,교육서비스업,요양보호사 교육,37.5499493,127.0706356
9148169f-ee2e-4853-8e7c-956b59008ece,굿케어요양보호사교육원,김수영,개인,283-95-01352,서울특별시 광진구 아차산로 633,04964 서울특별시 광진구 아차산로 633 3층(광장동),010-7511-1401,교육서비스업,요양보호사 교육,37.5491971,127.1075862
0f20cfab-a538-42e1-8fc6-768647ccb2a6,권나경임대,권나경,개인,350-01-02064,서울특별시 서초구 서초대로78길 42 (서초동,"06626 서울특별시 서초구 서초대로78길 42 13층 1312호 (서초동, 현대기림오피스텔)",010-2236-2903,부동산업,비주거용 건물 임대업,37.4940025,127.028354
d9c1a61f-e114-4ac5-a570-3d6615c9b4d8,권민정,권민정,개인,000-00-00000,경기도 안산시 상록구 한양대학로 55,15588 경기도 안산시 상록구 한양대학로 55 (사동),--,"협회 및 단체, 수리 및 기타 개인서비스",기타자영업,37.2960668,126.8347845
b948128a-3a3c-49e2-a9f5-fc13ca9b3098,권순하,권순하,개인,742-13-01030,서울특별시 강서구 마곡중앙로 59-21,"07807 서울특별시 강서구 마곡중앙로 59-21 2층,222호(마곡동, 에이스타워Ⅱ)",--,부동산업,"비주거용 건물 임대업(점포, 자기땅)",37.5587769,126.8242448
8d0b5050-d3a6-49fe-ade4-41410967ce70,권영민,권영민,개인,129-92-94522,경기도 성남시 중원구 둔촌대로113번길 3 401,13373 경기도 성남시 중원구 둔촌대로113번길 3 401 (성남동),--,"협회 및 단체, 수리 및 기타 개인서비스","배우,탤런트등",37.4296733,127.1314332
edc7a927-d892-490f-a595-622bc6e73cd3,권현숙 / 기업,권현숙,개인,000-00-00000,경기도 의왕시 백운중앙로 99(학의동,"16016 경기도 의왕시 백운중앙로 99 304동 701호(학의동, 의왕백운해링턴플레이스3단지)",031-783-8897,"협회 및 단체, 수리 및 기타 개인서비스","기타모집수당,채권회수수당",37.3720405,127.0090386
643fdc32-712e-4f6b-be6d-bf79a331ecf9,권형완,권형완,개인,129-22-52311,경기 성남시 분당구 금곡동 166-1,463480 경기 성남시 분당구 금곡동 166-1,010-4221-9897,부동산,임대,37.350384,127.1073771
743801fc-ea2e-48ce-ae97-bc9b1e487c22,귀뚜라미보일러,김진기,개인,224-03-49522,강원특별자치도 횡성군 둔내면 둔내로 9-4,25265 강원특별자치도 횡성군 둔내면 둔내로 9-4,--,건 설 업,배관 및 냉ㆍ난방 공사업,37.5120523,128.2123412
efc0bd45-71bf-448c-8eba-316f09afd5a2,귀래교회,송재형,개인,224-82-61098,강원특별자치도 원주시 귀래면 북원로 85,26503 강원특별자치도 원주시 귀래면 북원로 85 (귀래교회),--,,,37.1682652,127.8845641
814331ad-deef-4867-ac17-15a21f542d8e,그교회,최성열,개인,215-82-67481,서울특별시 송파구 석촌호수로 133 (잠실동,"05607 서울특별시 송파구 석촌호수로 133 (잠실동, 레이크팰리스)",--,,,37.5076736,127.0917804
eeedf67e-fa00-412a-a299-5ab44b2c0ef2,그랑302,최혜숙,개인,513-23-01479,경기 성남시 중원구 금빛로 43,13188 경기 성남시 중원구 금빛로 43 1동 302호(금광동),010-8258-2092,부동산업,"비주거용 건물 임대업(점포, 자기땅)",37.4472279,127.1674118
d0639712-dd19-4bc8-b3a1-978cb2d53f27,그랑주떼발레아카데미학원,조수빈,개인,213-99-01711,경기 군포시 대야2로55번길 8,15886 경기 군포시 대야2로55번길 8 3층,010-6754-2741,교육서비스업,기타 예술학원,37.3322969,126.9161495
d70fa9f0-b356-44e8-b0d6-341b63bb00e3,그랑필무용학원,성한철,개인,538-90-00369,경기도 군포시 대야2로55번길 8 (대야미동,"15886 경기도 군포시 대야2로55번길 8 (대야미동, 영인빌딩)",010-2806-9968,교육서비스업,무용학원,37.3322969,126.9161495
7d231a67-c231-4bd0-ae03-9cb57f75c7aa,그레이스교회,문승진,개인,506-82-81865,서울특별시 종로구 창경궁로 287,03076 서울특별시 종로구 창경궁로 287 (혜화동),--,,,37.5866854,127.0018906
d1d0d51e-2760-4350-b5b9-c2d3921f6a4d,그레이엠(봇들마을),김종철,개인,129-35-38702,경기 성남시 분당구 삼평동 7428-102,463400 경기 성남시 분당구 삼평동 742 봇들마을휴먼시아8 단지상가 나-102,--,부동산업,임대,37.4020622,127.1085595
